sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
2.0,19-24,1.0,1.0,5.999999999999999,3.0,2.5,1.9999999999999998,1.0,5.5,7.0,2.0,1.0,4.8,4.375,10.0,1.0,8.0,6.5,7.576923076923078,9.0,3.25,8.2,5.5,7.75,1.0,6.3999999999999995,4.0,1.0,2.8,2.8,8.333333333333334,6.3999999999999995,4.0,1.0,5.5,7.75,1.0,3.25,7.75,4.375,4.0,7.0,1.0,7.75,7.0,7.428571428571428,4.0,9.307692307692308,3.6,10.0,8.714285714285715,10.0,10.0,6.210526315789474,2.5,1.0,1.0,7.0,4.75
1.0,19-24,2.0,1.0,5.0,7.0,1.75,1.0,1.0,7.75,7.0,1.4,4.0,4.0,4.75,1.0,2.8,8.2,2.75,8.26923076923077,7.0,1.0,1.0,5.5,3.25,1.0,10.0,7.0,4.0,1.0,1.0,2.3333333333333335,1.0,6.3999999999999995,2.125,3.25,4.75,1.0,8.875,5.5,7.75,7.0,1.0,5.5,7.75,1.0,2.9285714285714284,3.0,8.26923076923077,1.6,10.0,8.714285714285715,10.0,5.5,7.63157894736842,3.0,1.0,1.0,1.0,3.25
2.0,25-34,4.0,1.0,5.0,3.0,4.0,1.0,1.0,5.5,7.0,1.0,1.9999999999999998,4.8,2.875,5.5,2.8,8.0,6.0,6.192307692307693,8.0,1.0,1.0,1.0,5.5,1.0,6.3999999999999995,2.5,4.0,2.8,2.8,4.0,1.0,4.0,2.125,3.25,4.75,1.0,5.5,6.625,3.25,10.0,7.0,5.5,7.75,4.0,9.357142857142856,2.5,8.26923076923077,1.0,1.0,6.142857142857142,1.0,8.5,7.63157894736842,1.5,1.0,1.75,1.0,4.0
1.0,45-54,1.0,1.0,1.0,10.0,6.25,1.0,4.0,5.5,4.0,8.2,8.0,7.6000000000000005,10.0,1.0,4.6,8.2,7.75,4.8076923076923075,1.0,1.0,8.2,10.0,1.0,1.0,8.2,7.0,1.0,2.8,8.2,10.0,8.2,4.0,2.125,1.0,4.75,1.0,3.25,3.25,5.5,7.0,7.0,10.0,7.75,5.5,1.0,5.5,10.0,10.0,1.0,7.428571428571428,1.0,5.5,5.736842105263158,10.0,1.0,1.0,4.0,1.7499999999999998
2.0,45-54,1.0,1.0,8.0,8.0,4.0,1.0,1.0,7.75,7.0,1.0,1.0,4.0,3.25,1.0,1.0,9.0,4.25,7.230769230769232,10.0,1.0,1.0,5.5,5.5,1.0,8.2,2.5,1.0,8.2,1.0,6.333333333333333,1.0,3.4,5.5,1.0,5.5,1.0,5.5,10.0,3.25,7.0,7.0,1.0,7.75,2.5,2.9285714285714284,7.0,8.26923076923077,1.0,1.0,6.142857142857142,1.0,10.0,5.263157894736842,3.25,1.0,1.0,1.0,3.25
1.0,35-44,3.0,1.0,5.0,10.0,4.0,1.9999999999999998,4.0,5.5,4.0,1.0,4.0,4.200000000000001,4.0,5.5,2.8,10.0,7.75,7.230769230769232,1.0,1.0,2.8,10.0,7.0,1.0,6.3999999999999995,10.0,4.0,8.2,1.0,4.0,10.0,6.3999999999999995,5.5,1.0,4.0,1.0,4.375,2.125,4.375,10.0,7.0,10.0,7.75,1.0,1.6428571428571428,2.5,7.923076923076923,2.4,1.0,6.142857142857142,10.0,1.0,7.63157894736842,6.0,1.0,1.0,1.0,1.0
1.0,25-34,3.0,1.0,10.0,10.0,6.25,1.0,4.0,7.75,4.0,1.8,7.0,7.200000000000001,7.375,1.0,1.0,10.0,3.25,9.30769230769231,1.0,1.0,2.8,5.5,6.25,1.0,6.3999999999999995,10.0,4.0,1.0,1.0,1.0,10.0,7.0,1.0,1.0,4.75,1.0,8.875,5.5,6.625,10.0,7.0,1.0,7.75,1.0,2.9285714285714284,2.5,8.961538461538463,1.4,1.0,6.142857142857142,10.0,1.0,7.157894736842105,1.0,1.0,1.0,1.0,3.25
1.0,35-44,3.0,1.0,4.0,5.0,6.25,1.0,4.0,7.75,1.0,2.8,8.0,7.6000000000000005,7.0,5.5,2.8,6.4,4.0,4.8076923076923075,8.0,3.25,8.2,5.5,6.25,1.0,6.3999999999999995,7.0,1.0,8.2,8.2,3.6666666666666665,1.0,2.1999999999999997,5.5,3.25,6.25,1.0,8.875,6.625,5.5,10.0,10.0,10.0,7.75,2.5,1.0,5.5,7.230769230769232,1.0,10.0,8.714285714285715,10.0,1.0,6.684210526315789,1.25,1.75,3.25,7.0,1.0
2.0,25-34,3.0,1.0,7.0,1.0,5.5,1.0,4.0,7.75,4.0,1.0,1.0,4.4,3.25,1.0,2.8,7.4,6.0,6.884615384615386,10.0,1.0,8.2,1.0,8.5,1.0,6.3999999999999995,5.5,1.0,8.2,1.0,4.333333333333333,1.0,4.6000000000000005,1.0,1.0,2.5,2.2857142857142856,5.5,3.25,5.5,7.0,7.0,5.5,7.75,5.5,2.9285714285714284,3.0,8.615384615384615,1.0,1.0,8.714285714285715,10.0,10.0,7.63157894736842,1.0,1.0,1.0,4.0,3.25
2.0,55-64,1.0,3.0,5.0,1.0,4.75,1.0,4.0,5.5,4.0,1.0,5.0,6.2,7.0,1.0,4.6,2.8,7.75,6.192307692307693,10.0,1.0,2.8,5.5,7.0,1.0,6.3999999999999995,10.0,4.0,2.8,2.8,1.0,8.2,9.399999999999999,1.0,1.0,4.0,2.2857142857142856,1.0,1.0,1.0,7.0,1.0,5.5,1.0,1.0,4.857142857142857,4.5,8.26923076923077,1.0,1.0,3.571428571428572,1.0,10.0,9.526315789473683,1.0,1.0,1.0,7.0,7.75
2.0,65+,1.0,3.0,4.0,10.0,7.0,1.0,4.0,7.75,4.0,1.0,7.0,7.0,7.0,1.0,4.6,2.8,5.5,2.384615384615385,10.0,1.0,8.2,5.5,7.0,1.0,8.2,10.0,4.0,8.2,2.8,4.0,1.0,9.399999999999999,1.0,1.0,7.0,1.0,1.0,3.25,2.125,10.0,1.0,5.5,7.75,1.0,1.0,1.0,10.0,2.8,1.0,7.428571428571428,1.0,10.0,9.052631578947368,1.0,1.0,2.5,7.0,4.0
2.0,55-64,1.0,3.0,5.0,1.0,4.75,1.0,4.0,5.5,4.0,1.0,5.0,6.2,7.0,1.0,4.6,2.8,7.75,6.192307692307693,10.0,1.0,2.8,5.5,7.0,1.0,6.3999999999999995,10.0,4.0,2.8,2.8,1.0,8.2,9.399999999999999,1.0,1.0,4.0,2.2857142857142856,1.0,1.0,1.0,7.0,1.0,5.5,1.0,1.0,4.857142857142857,4.5,8.26923076923077,1.0,1.0,3.571428571428572,1.0,10.0,9.526315789473683,1.0,1.0,1.0,7.0,7.75
1.0,25-34,4.0,3.0,3.0,10.0,3.25,1.0,4.0,7.75,1.0,1.0,7.0,7.0,7.0,1.0,4.6,4.6,5.5,7.576923076923078,8.0,1.0,2.8,5.5,6.25,1.0,10.0,7.0,4.0,8.2,2.8,1.0,1.0,5.199999999999999,1.0,1.0,7.0,2.2857142857142856,10.0,3.25,5.5,4.0,7.0,5.5,7.75,2.5,3.5714285714285716,1.0,8.615384615384615,1.0,10.0,7.428571428571428,1.0,4.0,4.7894736842105265,1.0,1.0,1.75,1.0,6.25
1.0,35-44,3.0,3.0,1.0,10.0,4.75,1.0,7.0,5.5,4.0,2.8,5.0,7.0,7.0,1.0,1.0,1.0,5.5,6.192307692307693,7.0,3.25,2.8,1.0,6.25,1.0,6.3999999999999995,8.5,4.0,8.2,8.2,4.0,8.2,8.2,1.0,3.25,6.25,1.0,5.5,1.0,4.375,7.0,4.0,5.5,7.75,4.0,2.9285714285714284,1.0,10.0,1.0,1.0,7.428571428571428,1.0,7.0,9.526315789473683,1.0,1.0,1.0,1.0,6.25
2.0,45-54,1.0,3.0,8.0,10.0,7.75,4.0,7.0,5.5,4.0,8.2,10.0,10.0,10.0,1.0,4.6,4.6,7.75,4.115384615384617,10.0,3.25,2.8,5.5,4.0,1.0,4.6,10.0,10.0,2.8,2.8,10.0,6.3999999999999995,10.0,1.0,1.0,1.0,1.0,10.0,3.25,1.0,4.0,1.0,5.5,7.75,1.0,5.5,10.0,10.0,4.6,1.0,3.571428571428572,10.0,10.0,1.473684210526316,5.5,1.75,1.75,7.0,4.75
2.0,45-54,1.0,3.0,8.0,10.0,7.75,4.0,7.0,5.5,4.0,8.2,10.0,10.0,10.0,1.0,4.6,4.6,7.75,4.115384615384617,10.0,3.25,2.8,5.5,4.0,1.0,4.6,10.0,10.0,2.8,2.8,10.0,6.3999999999999995,10.0,1.0,1.0,1.0,1.0,10.0,3.25,1.0,4.0,1.0,5.5,7.75,1.0,5.5,10.0,10.0,4.6,1.0,3.571428571428572,10.0,10.0,1.473684210526316,5.5,1.75,1.75,7.0,4.75
1.0,25-34,4.0,3.0,4.0,10.0,5.5,1.0,4.0,5.5,4.0,1.0,5.999999999999999,9.6,9.25,1.0,2.8,6.4,7.75,5.846153846153847,10.0,3.25,8.2,1.0,7.75,1.0,10.0,10.0,4.0,8.2,2.8,7.0,8.2,8.8,3.25,1.0,4.0,1.0,1.0,2.125,4.375,7.0,1.0,10.0,7.75,1.0,1.6428571428571428,1.0,10.0,2.8,10.0,7.428571428571428,1.0,10.0,7.63157894736842,3.25,1.75,3.25,1.0,5.5
1.0,25-34,4.0,3.0,3.0,10.0,3.25,1.0,4.0,7.75,1.0,1.0,7.0,7.0,7.0,1.0,4.6,4.6,5.5,7.576923076923078,8.0,1.0,2.8,5.5,6.25,1.0,10.0,7.0,4.0,8.2,2.8,1.0,1.0,5.199999999999999,1.0,1.0,7.0,2.2857142857142856,10.0,3.25,5.5,4.0,7.0,5.5,7.75,2.5,3.5714285714285716,1.0,8.615384615384615,1.0,10.0,7.428571428571428,1.0,4.0,4.7894736842105265,1.0,1.0,1.75,1.0,6.25
1.0,25-34,4.0,3.0,4.0,10.0,5.5,1.0,4.0,5.5,4.0,1.0,5.999999999999999,9.6,9.25,1.0,2.8,6.4,7.75,5.846153846153847,10.0,3.25,8.2,1.0,7.75,1.0,10.0,10.0,4.0,8.2,2.8,7.0,8.2,8.8,3.25,1.0,4.0,1.0,1.0,2.125,4.375,7.0,1.0,10.0,7.75,1.0,1.6428571428571428,1.0,10.0,2.8,10.0,7.428571428571428,1.0,10.0,7.63157894736842,3.25,1.75,3.25,1.0,5.5
2.0,35-44,2.0,4.0,7.0,4.0,4.0,7.0,7.0,5.5,4.0,1.0,9.0,8.2,7.375,1.0,1.0,7.6,4.5,5.153846153846154,5.0,5.5,8.2,10.0,7.75,1.0,4.6,4.0,4.0,2.8,2.8,1.0,1.0,4.0,2.125,3.25,4.0,3.571428571428571,10.0,1.0,1.0,7.0,4.0,10.0,5.500000000000001,1.0,3.5714285714285716,3.5,4.807692307692308,1.0,1.0,10.0,5.5,4.0,2.894736842105263,1.0,1.75,1.75,7.0,5.5
2.0,19-24,2.0,4.0,1.9999999999999998,4.0,4.0,4.0,7.0,7.75,1.0,2.2,5.999999999999999,9.0,2.5,5.5,1.0,8.0,3.25,5.846153846153847,7.0,5.5,8.2,1.0,7.0,1.0,2.8,4.0,4.0,8.2,8.2,2.6666666666666665,1.0,4.0,4.375,1.0,4.0,2.2857142857142856,4.375,5.5,1.0,7.0,4.0,5.5,4.0,4.0,7.428571428571428,6.0,4.461538461538462,2.0,10.0,8.714285714285715,1.0,4.0,2.894736842105263,1.5,1.75,1.75,4.0,3.25
2.0,19-24,3.0,4.0,5.999999999999999,9.0,5.5,8.0,4.0,5.5,7.0,1.0,8.0,6.799999999999999,4.375,1.0,1.0,7.2,5.25,5.153846153846154,4.0,5.5,8.2,5.5,6.25,1.0,2.8,5.5,4.0,8.2,8.2,1.0,1.0,4.6000000000000005,1.0,1.0,7.0,2.2857142857142856,4.375,4.375,1.0,4.0,10.0,1.0,7.75,1.0,4.2142857142857135,9.5,6.884615384615386,1.0,10.0,7.428571428571428,1.0,4.0,2.421052631578948,1.0,1.0,1.0,7.0,5.5
1.0,35-44,3.0,4.0,7.0,10.0,4.75,7.0,1.0,10.0,1.0,1.0,8.0,8.2,4.375,1.0,1.0,8.2,1.25,6.538461538461538,7.0,3.25,8.2,10.0,4.0,1.0,4.6,2.5,4.0,8.2,8.2,1.0,1.0,4.6000000000000005,4.375,3.25,7.0,1.0,7.75,2.125,1.0,4.0,4.0,10.0,6.25,1.0,4.2142857142857135,8.0,8.961538461538463,1.0,1.0,10.0,10.0,1.0,6.684210526315789,1.0,1.0,1.0,7.0,4.75
1.0,25-34,3.0,4.0,7.0,4.0,5.5,10.0,4.0,7.75,1.0,1.8,5.999999999999999,7.0,5.125,1.0,4.6,7.2,4.0,5.153846153846154,4.0,5.5,2.8,10.0,5.5,1.0,2.8,8.5,4.0,8.2,8.2,1.6666666666666667,1.0,5.199999999999999,1.0,1.0,4.0,1.0,10.0,7.75,1.0,10.0,7.0,10.0,7.75,1.0,3.5714285714285716,8.5,8.615384615384615,1.4,1.0,10.0,10.0,4.0,3.3684210526315788,1.5,2.5,2.5,7.0,7.0
1.0,45-54,3.0,4.0,1.9999999999999998,4.0,4.0,7.0,7.0,7.75,1.0,1.0,5.0,9.0,4.0,5.5,1.0,7.6,3.25,6.192307692307693,7.0,7.75,8.2,1.0,6.25,1.0,2.8,4.0,4.0,2.8,2.8,1.0,1.0,4.0,4.375,1.0,4.0,2.2857142857142856,4.375,5.5,1.0,7.0,4.0,5.5,4.0,4.0,7.428571428571428,6.5,4.461538461538462,1.0,10.0,8.714285714285715,1.0,4.0,3.3684210526315788,1.0,1.75,1.75,4.0,4.0
2.0,45-54,2.0,4.0,7.0,10.0,4.75,7.0,1.0,5.5,7.0,1.0,5.0,9.399999999999999,8.5,1.0,1.0,10.0,4.75,5.846153846153847,7.0,3.25,8.2,10.0,4.0,1.0,4.6,2.5,4.0,8.2,8.2,1.0,1.0,4.6000000000000005,4.375,3.25,7.0,1.0,7.75,2.125,1.0,7.0,4.0,10.0,6.25,1.0,4.2142857142857135,7.0,8.961538461538463,1.0,1.0,10.0,10.0,1.0,6.684210526315789,1.0,1.0,1.0,7.0,4.75
1.0,19-24,3.0,4.0,1.0,3.0,4.0,8.0,4.0,7.75,4.0,1.2,10.0,10.0,10.0,5.5,1.0,3.0,5.0,6.884615384615386,4.0,5.5,8.2,10.0,4.75,1.0,1.0,8.5,4.0,8.2,8.2,2.3333333333333335,1.0,4.0,2.125,1.0,4.0,1.0,6.625,2.125,1.0,4.0,7.0,10.0,4.75,1.0,5.5,8.0,5.500000000000001,1.4,1.0,10.0,1.0,2.5,3.3684210526315788,2.25,1.0,1.0,4.0,5.5
1.0,35-44,4.0,4.0,7.0,9.0,5.5,7.0,1.0,7.75,4.0,1.0,7.0,5.8,7.75,1.0,1.0,9.6,4.25,5.846153846153847,4.0,5.5,10.0,5.5,7.75,1.0,1.0,4.0,4.0,10.0,10.0,1.0,6.3999999999999995,4.0,2.125,1.0,7.0,1.0,7.75,1.0,1.0,10.0,7.0,10.0,7.75,1.0,4.857142857142857,8.0,7.230769230769232,1.0,10.0,8.714285714285715,10.0,4.0,3.8421052631578947,1.0,1.0,1.0,4.0,4.75
2.0,25-34,5.0,4.0,1.9999999999999998,8.0,6.25,8.0,1.0,10.0,1.0,2.0,10.0,7.8,5.875,5.5,1.0,9.4,4.75,5.153846153846154,4.0,7.75,8.2,10.0,4.0,1.0,1.0,4.0,4.0,8.2,8.2,1.0,1.0,4.0,4.375,7.75,4.0,2.2857142857142856,7.75,3.25,1.0,7.0,7.0,10.0,4.75,1.0,4.2142857142857135,7.5,7.5769230769230775,2.0,1.0,10.0,10.0,4.0,2.421052631578948,1.5,1.0,1.75,4.0,7.75
1.0,25-34,1.0,2.0,7.0,1.0,7.0,1.0,7.0,5.5,1.0,4.2,5.0,3.6,4.375,1.0,2.8,6.6,7.5,7.923076923076924,7.0,1.0,1.0,5.5,2.5,1.0,8.2,10.0,1.0,1.0,1.0,3.6666666666666665,6.3999999999999995,10.0,4.375,1.0,7.75,1.0,10.0,7.75,6.625,4.0,1.0,10.0,7.75,2.5,1.0,5.0,6.1923076923076925,4.2,1.0,6.142857142857142,10.0,7.0,8.578947368421053,4.25,4.75,4.75,1.0,1.0
1.0,55-64,5.0,2.0,5.0,6.0,6.25,1.0,4.0,7.75,1.0,5.0,4.0,3.0,4.375,1.0,2.8,5.6,10.0,9.30769230769231,7.0,1.0,1.0,5.5,5.5,1.0,8.2,8.5,1.0,2.8,2.8,5.0,10.0,8.2,8.875,7.75,7.75,3.571428571428571,5.5,10.0,8.875,4.0,1.0,1.0,7.75,1.0,1.0,5.0,7.5769230769230775,5.0,1.0,4.857142857142858,10.0,7.0,8.578947368421053,5.0,2.5,4.0,1.0,4.0
1.0,19-24,1.0,2.0,7.0,5.0,7.0,1.0,7.0,5.5,4.0,2.8,4.0,6.2,5.875,1.0,1.0,4.4,6.5,8.615384615384617,5.0,1.0,2.8,1.0,7.0,1.0,8.2,10.0,1.0,8.2,2.8,4.333333333333333,10.0,7.0,2.125,3.25,7.0,1.0,10.0,5.5,8.875,7.0,7.0,1.0,7.75,1.0,1.0,5.5,7.230769230769232,5.0,1.0,6.142857142857142,10.0,1.0,8.578947368421053,5.5,2.5,2.5,4.0,3.25
2.0,45-54,1.0,2.0,5.0,10.0,5.5,3.0,1.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,2.8,6.4,8.75,10.0,10.0,1.0,2.8,5.5,1.75,1.0,8.2,10.0,4.0,8.2,2.8,5.0,6.3999999999999995,10.0,1.0,1.0,7.0,8.714285714285714,1.0,5.5,4.375,7.0,1.0,5.5,7.75,1.0,2.9285714285714284,5.5,8.26923076923077,5.0,1.0,2.285714285714285,10.0,10.0,5.736842105263158,6.25,1.0,1.0,1.0,1.7499999999999998
2.0,25-34,1.0,2.0,4.0,5.0,8.5,1.9999999999999998,4.0,3.25,10.0,4.0,4.0,5.0,4.0,1.0,1.0,7.2,7.25,7.576923076923078,4.0,1.0,8.2,10.0,4.75,1.0,6.3999999999999995,8.5,1.0,8.2,1.0,6.0,6.3999999999999995,8.2,2.125,1.0,2.5,3.571428571428571,7.75,3.25,2.125,10.0,1.0,10.0,7.75,4.0,9.357142857142856,3.0,6.884615384615386,5.0,1.0,4.857142857142858,10.0,4.0,6.684210526315789,5.25,1.0,1.0,4.0,1.0
2.0,65+,1.0,2.0,4.0,10.0,5.5,1.0,7.0,5.5,4.0,5.0,3.0,3.8,4.0,1.0,2.8,9.2,6.5,7.576923076923078,10.0,1.0,2.8,10.0,6.25,1.0,6.3999999999999995,10.0,1.0,8.2,2.8,5.0,6.3999999999999995,10.0,1.0,1.0,7.0,10.0,7.75,5.5,3.25,4.0,1.0,5.5,7.75,1.0,1.0,6.0,6.884615384615386,5.0,10.0,4.857142857142858,10.0,8.5,9.052631578947368,5.75,1.0,1.0,1.0,1.0
1.0,35-44,1.0,2.0,4.0,1.0,6.25,5.999999999999999,1.0,7.75,7.0,1.8,5.0,5.999999999999999,4.375,1.0,1.0,7.4,7.5,5.846153846153847,1.0,1.0,1.0,5.5,3.25,1.0,8.2,10.0,4.0,1.0,1.0,3.6666666666666665,10.0,9.399999999999999,5.5,3.25,7.0,6.142857142857142,7.75,7.75,6.625,4.0,1.0,10.0,7.75,1.0,8.071428571428571,3.5,5.846153846153847,3.4,10.0,3.571428571428572,10.0,10.0,5.736842105263158,3.0,3.25,3.25,4.0,1.7499999999999998
1.0,19-24,1.0,2.0,1.0,8.0,4.75,1.0,10.0,3.25,4.0,1.0,5.0,6.2,6.625,1.0,1.0,6.799999999999999,6.25,6.192307692307693,5.999999999999999,1.0,1.0,1.0,2.5,1.0,4.6,10.0,1.0,1.0,1.0,2.3333333333333335,10.0,8.2,2.125,3.25,4.75,1.0,5.5,5.5,4.375,4.0,1.0,10.0,4.75,5.5,6.142857142857142,1.0,6.53846153846154,2.6,1.0,6.142857142857142,10.0,5.5,7.63157894736842,5.5,1.0,1.75,7.0,1.0
2.0,19-24,1.0,2.0,1.0,6.0,4.75,1.0,1.0,7.75,7.0,5.6,1.9999999999999998,5.4,5.125,1.0,1.0,6.799999999999999,6.0,5.153846153846154,10.0,3.25,8.2,10.0,7.0,1.0,4.6,8.5,1.0,8.2,1.0,6.0,6.3999999999999995,8.8,2.125,1.0,4.75,2.2857142857142856,10.0,5.5,6.625,7.0,1.0,10.0,7.75,4.0,6.142857142857142,5.0,8.26923076923077,6.2,10.0,6.142857142857142,10.0,7.0,6.210526315789474,6.25,1.0,1.0,7.0,3.25
2.0,25-34,1.0,2.0,7.0,10.0,4.75,1.9999999999999998,1.0,7.75,4.0,3.8,4.0,4.0,4.0,1.0,1.0,6.4,5.5,7.230769230769232,8.0,1.0,8.2,5.5,8.5,1.0,8.2,10.0,4.0,10.0,2.8,5.333333333333333,10.0,10.0,2.125,1.0,2.5,1.0,10.0,3.25,3.25,4.0,1.0,10.0,7.75,4.0,2.9285714285714284,5.0,8.615384615384615,5.0,1.0,6.142857142857142,10.0,7.0,8.578947368421053,5.0,2.5,2.5,4.0,2.5
2.0,45-54,1.0,3.0,5.0,1.0,5.5,1.0,7.0,5.5,1.0,1.8,5.0,3.8,2.125,1.0,1.0,7.8,4.75,6.884615384615386,10.0,1.0,1.0,5.5,2.5,1.0,6.3999999999999995,5.5,1.0,2.8,1.0,4.666666666666667,1.0,6.3999999999999995,1.0,1.0,4.75,1.0,1.0,10.0,4.375,4.0,7.0,1.0,7.75,4.0,3.5714285714285716,3.0,9.307692307692308,1.6,1.0,7.428571428571428,5.5,10.0,7.157894736842105,3.0,1.0,1.0,1.0,6.25
2.0,19-24,4.0,3.0,10.0,3.0,5.5,1.0,7.0,3.25,7.0,1.0,4.0,3.8,3.25,1.0,2.8,9.6,3.25,6.538461538461538,10.0,1.0,2.8,1.0,5.5,1.0,8.2,5.5,1.0,8.2,1.0,6.666666666666667,6.3999999999999995,4.6000000000000005,3.25,3.25,4.75,1.0,7.75,10.0,3.25,4.0,7.0,1.0,7.75,1.0,10.0,3.0,10.0,1.0,1.0,10.0,1.0,7.0,7.63157894736842,2.25,1.0,1.0,10.0,4.75
2.0,25-34,5.0,3.0,5.999999999999999,10.0,4.0,1.0,7.0,3.25,7.0,1.0,5.999999999999999,3.4,4.0,5.5,2.8,10.0,4.0,7.230769230769232,10.0,1.0,1.0,10.0,8.5,1.0,8.2,8.5,1.0,10.0,1.0,3.333333333333334,1.0,7.0,2.125,3.25,4.0,1.0,3.25,3.25,5.5,7.0,7.0,1.0,7.75,1.0,2.2857142857142856,3.5,10.0,1.4,1.0,7.428571428571428,10.0,10.0,9.052631578947368,2.75,1.0,1.0,7.0,6.25
1.0,35-44,1.0,3.0,10.0,6.0,2.5,1.0,1.0,7.75,4.0,1.0,5.0,4.4,3.625,1.0,2.8,8.4,7.0,6.538461538461538,10.0,1.0,1.0,1.0,4.0,1.0,6.3999999999999995,5.5,4.0,1.0,1.0,2.0,8.2,4.6000000000000005,5.5,3.25,7.75,1.0,2.125,7.75,7.75,7.0,4.0,5.5,7.75,5.5,2.2857142857142856,3.5,8.615384615384615,1.0,1.0,6.142857142857142,1.0,4.0,7.157894736842105,1.5,1.0,2.5,1.0,4.0
1.0,19-24,3.0,3.0,5.999999999999999,1.0,2.5,1.0,4.0,3.25,7.0,1.0,4.0,3.0,3.625,5.5,2.8,8.2,3.75,7.230769230769232,7.0,1.0,8.2,5.5,7.0,1.0,8.2,5.5,1.0,8.2,1.0,6.0,1.0,7.0,2.125,1.0,5.5,1.0,3.25,7.75,3.25,10.0,7.0,1.0,7.75,4.0,3.5714285714285716,3.5,8.615384615384615,2.0,1.0,8.714285714285715,1.0,8.5,8.578947368421053,2.75,1.0,1.0,7.0,6.25
2.0,25-34,4.0,3.0,5.0,6.0,4.0,1.0,4.0,7.75,4.0,2.2,1.0,3.8,2.875,1.0,1.0,7.8,6.25,7.923076923076924,10.0,1.0,2.8,1.0,6.25,1.0,6.3999999999999995,4.0,1.0,2.8,1.0,5.666666666666668,8.2,7.0,3.25,3.25,7.75,1.0,4.375,10.0,6.625,10.0,4.0,5.5,7.75,1.0,3.5714285714285716,3.0,10.0,2.0,1.0,7.428571428571428,10.0,7.0,8.578947368421053,2.75,1.0,1.0,1.0,5.5
2.0,19-24,4.0,3.0,7.0,7.0,6.25,1.0,4.0,5.5,4.0,1.0,7.0,5.8,7.0,5.5,1.0,9.2,5.5,8.961538461538463,1.0,1.0,8.2,5.5,7.0,1.0,6.3999999999999995,8.5,4.0,2.8,1.0,4.0,10.0,8.8,1.0,1.0,2.5,1.0,6.625,5.5,5.5,10.0,4.0,5.5,7.75,1.0,3.5714285714285716,8.0,7.230769230769232,2.6,1.0,4.857142857142858,10.0,1.0,5.736842105263158,3.0,1.0,1.0,7.0,3.25
1.0,25-34,5.0,3.0,7.0,8.0,6.25,1.0,4.0,7.75,1.0,1.0,7.0,6.6,7.0,5.5,1.0,8.8,5.5,8.615384615384617,1.0,1.0,1.0,5.5,4.0,1.0,6.3999999999999995,10.0,4.0,1.0,1.0,3.6666666666666665,10.0,7.0,1.0,3.25,2.5,1.0,6.625,5.5,3.25,10.0,4.0,1.0,7.75,1.0,1.6428571428571428,4.5,7.5769230769230775,1.0,1.0,6.142857142857142,10.0,1.0,7.63157894736842,2.5,1.0,1.0,1.0,3.25
1.0,25-34,4.0,3.0,7.0,8.0,4.0,1.0,4.0,7.75,4.0,1.0,4.0,4.4,3.625,5.5,2.8,7.6,1.25,7.230769230769232,10.0,1.0,8.2,5.5,7.0,1.0,8.2,4.0,1.0,2.8,2.8,2.0,1.0,5.199999999999999,4.375,3.25,7.0,1.0,7.75,5.5,4.375,7.0,7.0,1.0,7.75,1.0,7.428571428571428,3.0,8.615384615384615,1.0,1.0,10.0,1.0,8.5,6.210526315789474,2.0,1.0,1.0,1.0,5.5
